Central Profile,,,Eastern Profile,,,Western Profile,,
-8006389.647,5762968.852,2.836033127,-7914447.647,5770906.852,2.836033127,-8106931.647,5751062.852,2.836033127
-8006403.236,5763067.924,2.836432878,-7914461.236,5771005.924,2.836432878,-8106945.236,5751161.924,2.836432878
-8006416.825,5763166.997,2.836832573,-7914474.825,5771104.997,2.836832573,-8106958.825,5751260.997,2.836832573
-8006430.413,5763266.069,2.837232211,-7914488.413,5771204.069,2.837232211,-8106972.413,5751360.069,2.837232211
-8006444.002,5763365.142,2.837631793,-7914502.002,5771303.142,2.837631793,-8106986.002,5751459.142,2.837631793
-8006457.591,5763464.214,2.838031319,-7914515.591,5771402.214,2.838031319,-8106999.591,5751558.214,2.838031319
-8006471.18,5763563.286,2.838430789,-7914529.18,5771501.286,2.838430789,-8107013.18,5751657.286,2.838430789
-8006484.769,5763662.359,2.838830202,-7914542.769,5771600.359,2.838830202,-8107026.769,5751756.359,2.838830202
-8006498.358,5763761.431,2.839229559,-7914556.358,5771699.431,2.839229559,-8107040.358,5751855.431,2.839229559
-8006511.947,5763860.504,2.83962886,-7914569.947,5771798.504,2.83962886,-8107053.947,5751954.504,2.83962886
-8006525.535,5763959.576,2.840028105,-7914583.535,5771897.576,2.840028105,-8107067.535,5752053.576,2.840028105
-8006539.124,5764058.648,2.840427294,-7914597.124,5771996.648,2.840427294,-8107081.124,5752152.648,2.840427294
-8006552.713,5764157.721,2.840826426,-7914610.713,5772095.721,2.840826426,-8107094.713,5752251.721,2.840826426
-8006566.302,5764256.793,2.841225503,-7914624.302,5772194.793,2.841225503,-8107108.302,5752350.793,2.841225503
-8006579.891,5764355.866,2.841624523,-7914637.891,5772293.866,2.841624523,-8107121.891,5752449.866,2.841624523
-8006593.48,5764454.938,2.842023488,-7914651.48,5772392.938,2.842023488,-8107135.48,5752548.938,2.842023488
-8006607.068,5764554.011,2.842422396,-7914665.068,5772492.011,2.842422396,-8107149.068,5752648.011,2.842422396
-8006620.657,5764653.083,2.842821249,-7914678.657,5772591.083,2.842821249,-8107162.657,5752747.083,2.842821249
-8006634.246,5764752.155,2.843220045,-7914692.246,5772690.155,2.843220045,-8107176.246,5752846.155,2.843220045
-8006647.835,5764851.228,2.843618786,-7914705.835,5772789.228,2.843618786,-8107189.835,5752945.228,2.843618786
-8006661.424,5764950.3,2.844017471,-7914719.424,5772888.3,2.844017471,-8107203.424,5753044.3,2.844017471
-8006675.013,5765049.373,2.8444161,-7914733.013,5772987.373,2.8444161,-8107217.013,5753143.373,2.8444161
-8006688.602,5765148.445,2.844814673,-7914746.602,5773086.445,2.844814673,-8107230.602,5753242.445,2.844814673
-8006702.19,5765247.517,2.84521319,-7914760.19,5773185.517,2.84521319,-8107244.19,5753341.517,2.84521319
-8006715.779,5765346.59,2.845611651,-7914773.779,5773284.59,2.845611651,-8107257.779,5753440.59,2.845611651
-8006729.368,5765445.662,2.846010057,-7914787.368,5773383.662,2.846010057,-8107271.368,5753539.662,2.846010057
-8006742.957,5765544.735,2.846408406,-7914800.957,5773482.735,2.846408406,-8107284.957,5753638.735,2.846408406
-8006756.546,5765643.807,2.846806701,-7914814.546,5773581.807,2.846806701,-8107298.546,5753737.807,2.846806701
-8006770.135,5765742.88,2.847204939,-7914828.135,5773680.88,2.847204939,-8107312.135,5753836.88,2.847204939
-8006783.723,5765841.952,2.847603121,-7914841.723,5773779.952,2.847603121,-8107325.723,5753935.952,2.847603121
-8006797.312,5765941.024,2.848001248,-7914855.312,5773879.024,2.848001248,-8107339.312,5754035.024,2.848001248
-8006810.901,5766040.097,2.84839932,-7914868.901,5773978.097,2.84839932,-8107352.901,5754134.097,2.84839932
-8006824.49,5766139.169,2.848797335,-7914882.49,5774077.169,2.848797335,-8107366.49,5754233.169,2.848797335
-8006838.079,5766238.242,2.849195296,-7914896.079,5774176.242,2.849195296,-8107380.079,5754332.242,2.849195296
-8006851.668,5766337.314,2.8495932,-7914909.668,5774275.314,2.8495932,-8107393.668,5754431.314,2.8495932
-8006865.257,5766436.386,2.849991049,-7914923.257,5774374.386,2.849991049,-8107407.257,5754530.386,2.849991049
-8006878.845,5766535.459,2.850388842,-7914936.845,5774473.459,2.850388842,-8107420.845,5754629.459,2.850388842
-8006892.434,5766634.531,2.85078658,-7914950.434,5774572.531,2.85078658,-8107434.434,5754728.531,2.85078658
-8006906.023,5766733.604,2.851184263,-7914964.023,5774671.604,2.851184263,-8107448.023,5754827.604,2.851184263
-8006919.612,5766832.676,2.85158189,-7914977.612,5774770.676,2.85158189,-8107461.612,5754926.676,2.85158189
-8006933.201,5766931.748,2.851979461,-7914991.201,5774869.748,2.851979461,-8107475.201,5755025.748,2.851979461
-8006946.79,5767030.821,2.852376977,-7915004.79,5774968.821,2.852376977,-8107488.79,5755124.821,2.852376977
-8006960.379,5767129.893,2.852774438,-7915018.379,5775067.893,2.852774438,-8107502.379,5755223.893,2.852774438
-8006973.967,5767228.966,2.853171844,-7915031.967,5775166.966,2.853171844,-8107515.967,5755322.966,2.853171844
-8006987.556,5767328.038,2.853569194,-7915045.556,5775266.038,2.853569194,-8107529.556,5755422.038,2.853569194
-8007001.145,5767427.111,2.853966488,-7915059.145,5775365.111,2.853966488,-8107543.145,5755521.111,2.853966488
-8007014.734,5767526.183,2.854363728,-7915072.734,5775464.183,2.854363728,-8107556.734,5755620.183,2.854363728
-8007028.323,5767625.255,2.854760912,-7915086.323,5775563.255,2.854760912,-8107570.323,5755719.255,2.854760912
-8007041.912,5767724.328,2.855158041,-7915099.912,5775662.328,2.855158041,-8107583.912,5755818.328,2.855158041
-8007055.5,5767823.4,2.855555114,-7915113.5,5775761.4,2.855555114,-8107597.5,5755917.4,2.855555114
-8007069.089,5767922.473,2.855952133,-7915127.089,5775860.473,2.855952133,-8107611.089,5756016.473,2.855952133
-8007082.678,5768021.545,2.856349096,-7915140.678,5775959.545,2.856349096,-8107624.678,5756115.545,2.856349096
-8007096.267,5768120.617,2.856746004,-7915154.267,5776058.617,2.856746004,-8107638.267,5756214.617,2.856746004
-8007109.856,5768219.69,2.857142857,-7915167.856,5776157.69,2.857142857,-8107651.856,5756313.69,2.857142857
-8007123.445,5768318.762,2.857539655,-7915181.445,5776256.762,2.857539655,-8107665.445,5756412.762,2.857539655
-8007137.034,5768417.835,2.857936398,-7915195.034,5776355.835,2.857936398,-8107679.034,5756511.835,2.857936398
-8007150.622,5768516.907,2.858333085,-7915208.622,5776454.907,2.858333085,-8107692.622,5756610.907,2.858333085
-8007164.211,5768615.98,2.858729718,-7915222.211,5776553.98,2.858729718,-8107706.211,5756709.98,2.858729718
-8007177.8,5768715.052,2.859126296,-7915235.8,5776653.052,2.859126296,-8107719.8,5756809.052,2.859126296
-8007191.389,5768814.124,2.859522818,-7915249.389,5776752.124,2.859522818,-8107733.389,5756908.124,2.859522818
-8007204.978,5768913.197,2.859919286,-7915262.978,5776851.197,2.859919286,-8107746.978,5757007.197,2.859919286
-8007218.567,5769012.269,2.860315699,-7915276.567,5776950.269,2.860315699,-8107760.567,5757106.269,2.860315699
-8007232.155,5769111.342,2.860712056,-7915290.155,5777049.342,2.860712056,-8107774.155,5757205.342,2.860712056
-8007245.744,5769210.414,2.861108359,-7915303.744,5777148.414,2.861108359,-8107787.744,5757304.414,2.861108359
-8007259.333,5769309.486,2.861504607,-7915317.333,5777247.486,2.861504607,-8107801.333,5757403.486,2.861504607
-8007272.922,5769408.559,2.8619008,-7915330.922,5777346.559,2.8619008,-8107814.922,5757502.559,2.8619008
-8007286.511,5769507.631,2.862296939,-7915344.511,5777445.631,2.862296939,-8107828.511,5757601.631,2.862296939
-8007300.1,5769606.704,2.862693022,-7915358.1,5777544.704,2.862693022,-8107842.1,5757700.704,2.862693022
-8007313.689,5769705.776,2.863089051,-7915371.689,5777643.776,2.863089051,-8107855.689,5757799.776,2.863089051
-8007327.277,5769804.848,2.863485024,-7915385.277,5777742.848,2.863485024,-8107869.277,5757898.848,2.863485024
-8007340.866,5769903.921,2.863880944,-7915398.866,5777841.921,2.863880944,-8107882.866,5757997.921,2.863880944
-8007354.455,5770002.993,2.864276808,-7915412.455,5777940.993,2.864276808,-8107896.455,5758096.993,2.864276808
-8007368.044,5770102.066,2.864672618,-7915426.044,5778040.066,2.864672618,-8107910.044,5758196.066,2.864672618
-8007381.633,5770201.138,2.865068373,-7915439.633,5778139.138,2.865068373,-8107923.633,5758295.138,2.865068373
-8007395.222,5770300.211,2.865464073,-7915453.222,5778238.211,2.865464073,-8107937.222,5758394.211,2.865464073
-8007408.811,5770399.283,2.865859719,-7915466.811,5778337.283,2.865859719,-8107950.811,5758493.283,2.865859719
-8007422.399,5770498.355,2.86625531,-7915480.399,5778436.355,2.86625531,-8107964.399,5758592.355,2.86625531
-8007435.988,5770597.428,2.866650846,-7915493.988,5778535.428,2.866650846,-8107977.988,5758691.428,2.866650846
-8007449.577,5770696.5,2.867046328,-7915507.577,5778634.5,2.867046328,-8107991.577,5758790.5,2.867046328
-8007463.166,5770795.573,2.867441756,-7915521.166,5778733.573,2.867441756,-8108005.166,5758889.573,2.867441756
-8007476.755,5770894.645,2.867837129,-7915534.755,5778832.645,2.867837129,-8108018.755,5758988.645,2.867837129
-8007490.344,5770993.717,2.868232447,-7915548.344,5778931.717,2.868232447,-8108032.344,5759087.717,2.868232447
-8007503.932,5771092.79,2.868627711,-7915561.932,5779030.79,2.868627711,-8108045.932,5759186.79,2.868627711
-8007517.521,5771191.862,2.86902292,-7915575.521,5779129.862,2.86902292,-8108059.521,5759285.862,2.86902292
-8007531.11,5771290.935,2.869418075,-7915589.11,5779228.935,2.869418075,-8108073.11,5759384.935,2.869418075
-8007544.699,5771390.007,2.869813176,-7915602.699,5779328.007,2.869813176,-8108086.699,5759484.007,2.869813176
-8007558.288,5771489.08,2.870208222,-7915616.288,5779427.08,2.870208222,-8108100.288,5759583.08,2.870208222
-8007571.877,5771588.152,2.870603214,-7915629.877,5779526.152,2.870603214,-8108113.877,5759682.152,2.870603214
-8007585.466,5771687.224,2.870998151,-7915643.466,5779625.224,2.870998151,-8108127.466,5759781.224,2.870998151
-8007599.054,5771786.297,2.871393035,-7915657.054,5779724.297,2.871393035,-8108141.054,5759880.297,2.871393035
-8007612.643,5771885.369,2.871787863,-7915670.643,5779823.369,2.871787863,-8108154.643,5759979.369,2.871787863
-8007626.232,5771984.442,2.872182638,-7915684.232,5779922.442,2.872182638,-8108168.232,5760078.442,2.872182638
-8007639.821,5772083.514,2.872577358,-7915697.821,5780021.514,2.872577358,-8108181.821,5760177.514,2.872577358
-8007653.41,5772182.586,2.872972025,-7915711.41,5780120.586,2.872972025,-8108195.41,5760276.586,2.872972025
-8007666.999,5772281.659,2.873366636,-7915724.999,5780219.659,2.873366636,-8108208.999,5760375.659,2.873366636
-8007680.588,5772380.731,2.873761194,-7915738.588,5780318.731,2.873761194,-8108222.588,5760474.731,2.873761194
-8007694.176,5772479.804,2.874155698,-7915752.176,5780417.804,2.874155698,-8108236.176,5760573.804,2.874155698
-8007707.765,5772578.876,2.874550147,-7915765.765,5780516.876,2.874550147,-8108249.765,5760672.876,2.874550147
-8007721.354,5772677.948,2.874944542,-7915779.354,5780615.948,2.874944542,-8108263.354,5760771.948,2.874944542
-8007734.943,5772777.021,2.875338884,-7915792.943,5780715.021,2.875338884,-8108276.943,5760871.021,2.875338884
-8007748.532,5772876.093,2.875733171,-7915806.532,5780814.093,2.875733171,-8108290.532,5760970.093,2.875733171
-8007762.121,5772975.166,2.876127404,-7915820.121,5780913.166,2.876127404,-8108304.121,5761069.166,2.876127404
-8007775.709,5773074.238,2.876521583,-7915833.709,5781012.238,2.876521583,-8108317.709,5761168.238,2.876521583
-8007789.298,5773173.311,2.876915708,-7915847.298,5781111.311,2.876915708,-8108331.298,5761267.311,2.876915708
-8007802.887,5773272.383,2.877309779,-7915860.887,5781210.383,2.877309779,-8108344.887,5761366.383,2.877309779
-8007816.476,5773371.455,2.877703796,-7915874.476,5781309.455,2.877703796,-8108358.476,5761465.455,2.877703796
-8007830.065,5773470.528,2.878097759,-7915888.065,5781408.528,2.878097759,-8108372.065,5761564.528,2.878097759
-8007843.654,5773569.6,2.878491669,-7915901.654,5781507.6,2.878491669,-8108385.654,5761663.6,2.878491669
-8007857.243,5773668.673,2.878885524,-7915915.243,5781606.673,2.878885524,-8108399.243,5761762.673,2.878885524
-8007870.831,5773767.745,2.879279325,-7915928.831,5781705.745,2.879279325,-8108412.831,5761861.745,2.879279325
-8007884.42,5773866.817,2.879673073,-7915942.42,5781804.817,2.879673073,-8108426.42,5761960.817,2.879673073
-8007898.009,5773965.89,2.880066767,-7915956.009,5781903.89,2.880066767,-8108440.009,5762059.89,2.880066767
-8007911.598,5774064.962,2.880460407,-7915969.598,5782002.962,2.880460407,-8108453.598,5762158.962,2.880460407
-8007925.187,5774164.035,2.880853993,-7915983.187,5782102.035,2.880853993,-8108467.187,5762258.035,2.880853993
-8007938.776,5774263.107,2.881247525,-7915996.776,5782201.107,2.881247525,-8108480.776,5762357.107,2.881247525
-8007952.364,5774362.18,2.881641004,-7916010.364,5782300.18,2.881641004,-8108494.364,5762456.18,2.881641004
-8007965.953,5774461.252,2.882034429,-7916023.953,5782399.252,2.882034429,-8108507.953,5762555.252,2.882034429
-8007979.542,5774560.324,2.8824278,-7916037.542,5782498.324,2.8824278,-8108521.542,5762654.324,2.8824278
-8007993.131,5774659.397,2.882821118,-7916051.131,5782597.397,2.882821118,-8108535.131,5762753.397,2.882821118
-8008006.72,5774758.469,2.883214382,-7916064.72,5782696.469,2.883214382,-8108548.72,5762852.469,2.883214382
-8008020.309,5774857.542,2.883607592,-7916078.309,5782795.542,2.883607592,-8108562.309,5762951.542,2.883607592
-8008033.898,5774956.614,2.884000749,-7916091.898,5782894.614,2.884000749,-8108575.898,5763050.614,2.884000749
-8008047.486,5775055.686,2.884393852,-7916105.486,5782993.686,2.884393852,-8108589.486,5763149.686,2.884393852
-8008061.075,5775154.759,2.884786901,-7916119.075,5783092.759,2.884786901,-8108603.075,5763248.759,2.884786901
-8008074.664,5775253.831,2.885179897,-7916132.664,5783191.831,2.885179897,-8108616.664,5763347.831,2.885179897
-8008088.253,5775352.904,2.88557284,-7916146.253,5783290.904,2.88557284,-8108630.253,5763446.904,2.88557284
-8008101.842,5775451.976,2.885965728,-7916159.842,5783389.976,2.885965728,-8108643.842,5763545.976,2.885965728
-8008115.431,5775551.049,2.886358564,-7916173.431,5783489.049,2.886358564,-8108657.431,5763645.049,2.886358564
-8008129.02,5775650.121,2.886751346,-7916187.02,5783588.121,2.886751346,-8108671.02,5763744.121,2.886751346
-8008142.608,5775749.193,2.887144075,-7916200.608,5783687.193,2.887144075,-8108684.608,5763843.193,2.887144075
-8008156.197,5775848.266,2.88753675,-7916214.197,5783786.266,2.88753675,-8108698.197,5763942.266,2.88753675
-8008169.786,5775947.338,2.887929371,-7916227.786,5783885.338,2.887929371,-8108711.786,5764041.338,2.887929371
-8008183.375,5776046.411,2.88832194,-7916241.375,5783984.411,2.88832194,-8108725.375,5764140.411,2.88832194
-8008196.964,5776145.483,2.888714455,-7916254.964,5784083.483,2.888714455,-8108738.964,5764239.483,2.888714455
-8008210.553,5776244.555,2.889106917,-7916268.553,5784182.555,2.889106917,-8108752.553,5764338.555,2.889106917
-8008224.141,5776343.628,2.889499325,-7916282.141,5784281.628,2.889499325,-8108766.141,5764437.628,2.889499325
-8008237.73,5776442.7,2.88989168,-7916295.73,5784380.7,2.88989168,-8108779.73,5764536.7,2.88989168
-8008251.319,5776541.773,2.890283982,-7916309.319,5784479.773,2.890283982,-8108793.319,5764635.773,2.890283982
-8008264.908,5776640.845,2.890676231,-7916322.908,5784578.845,2.890676231,-8108806.908,5764734.845,2.890676231
-8008278.497,5776739.917,2.891068426,-7916336.497,5784677.917,2.891068426,-8108820.497,5764833.917,2.891068426
-8008292.086,5776838.99,2.891460568,-7916350.086,5784776.99,2.891460568,-8108834.086,5764932.99,2.891460568
-8008305.675,5776938.062,2.891852657,-7916363.675,5784876.062,2.891852657,-8108847.675,5765032.062,2.891852657
-8008319.263,5777037.135,2.892244693,-7916377.263,5784975.135,2.892244693,-8108861.263,5765131.135,2.892244693
-8008332.852,5777136.207,2.892636676,-7916390.852,5785074.207,2.892636676,-8108874.852,5765230.207,2.892636676
-8008346.441,5777235.28,2.893028606,-7916404.441,5785173.28,2.893028606,-8108888.441,5765329.28,2.893028606
-8008360.03,5777334.352,2.893420482,-7916418.03,5785272.352,2.893420482,-8108902.03,5765428.352,2.893420482
-8008373.619,5777433.424,2.893812306,-7916431.619,5785371.424,2.893812306,-8108915.619,5765527.424,2.893812306
-8008387.208,5777532.497,2.894204076,-7916445.208,5785470.497,2.894204076,-8108929.208,5765626.497,2.894204076
-8008400.796,5777631.569,2.894595793,-7916458.796,5785569.569,2.894595793,-8108942.796,5765725.569,2.894595793
-8008414.385,5777730.642,2.894987458,-7916472.385,5785668.642,2.894987458,-8108956.385,5765824.642,2.894987458
-8008427.974,5777829.714,2.895379069,-7916485.974,5785767.714,2.895379069,-8108969.974,5765923.714,2.895379069
-8008441.563,5777928.786,2.895770628,-7916499.563,5785866.786,2.895770628,-8108983.563,5766022.786,2.895770628
-8008455.152,5778027.859,2.896162133,-7916513.152,5785965.859,2.896162133,-8108997.152,5766121.859,2.896162133
-8008468.741,5778126.931,2.896553586,-7916526.741,5786064.931,2.896553586,-8109010.741,5766220.931,2.896553586
-8008482.33,5778226.004,2.896944986,-7916540.33,5786164.004,2.896944986,-8109024.33,5766320.004,2.896944986
-8008495.918,5778325.076,2.897336332,-7916553.918,5786263.076,2.897336332,-8109037.918,5766419.076,2.897336332
-8008509.507,5778424.149,2.897727626,-7916567.507,5786362.149,2.897727626,-8109051.507,5766518.149,2.897727626
-8008523.096,5778523.221,2.898118868,-7916581.096,5786461.221,2.898118868,-8109065.096,5766617.221,2.898118868
-8008536.685,5778622.293,2.898510056,-7916594.685,5786560.293,2.898510056,-8109078.685,5766716.293,2.898510056
-8008550.274,5778721.366,2.898901191,-7916608.274,5786659.366,2.898901191,-8109092.274,5766815.366,2.898901191
-8008563.863,5778820.438,2.899292274,-7916621.863,5786758.438,2.899292274,-8109105.863,5766914.438,2.899292274
-8008577.452,5778919.511,2.899683304,-7916635.452,5786857.511,2.899683304,-8109119.452,5767013.511,2.899683304
-8008591.04,5779018.583,2.900074282,-7916649.04,5786956.583,2.900074282,-8109133.04,5767112.583,2.900074282
-8008604.629,5779117.655,2.900465206,-7916662.629,5787055.655,2.900465206,-8109146.629,5767211.655,2.900465206
-8008618.218,5779216.728,2.900856078,-7916676.218,5787154.728,2.900856078,-8109160.218,5767310.728,2.900856078
